学号,院系,专业,班级,性别,年级,B1,B2,G1,G2,G3,G,班级排名,院系排名
186302213,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,1.9744,0.05,4.0,2.0244,2.3,2.47464,36,37
186302216,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,1.724,0.06333,4.0,1.78733,3.0,2.472398,37,42
186302224,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,2.1909,0.05,4.0,2.2409,1.5,2.44454,38,32
186302245,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,2.0215,0.04667,4.0,2.06817,2.0,2.440902,39,35
186302219,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,1.8752,0.02333,4.0,1.89853,2.0,2.339118,40,38
186302218,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,1.9826,0.05333,4.0,2.03593,1.5,2.321558,41,36
186302235,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,1.6694,0.05,4.0,1.7194,2.3,2.29164,42,44
186302215,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,1.7645,0.05,4.0,1.8145,2.0,2.2887,43,39
186302217,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,1.7479,0.04,4.0,1.7879,1.5,2.17274,44,41
186302241,计算机工程学院,计算机网络技术,18计算机网络技术2,男,2018,1.3876,0.065,4.0,1.4526,2.3,2.13156,45,45
186303128,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,3.2772,0.06333,4.0,3.34053,4.0,3.604318,1,3
186303110,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.3439,0.05667,4.0,3.40057,3.7,3.580342,2,2
186303133,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,3.1089,0.07,4.0,3.1789,4.0,3.50734,3,8
186303112,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.1195,0.05444,4.0,3.17394,4.0,3.504364,4,9
186303120,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.3943,0.05867,4.0,3.45297,3.0,3.471782,5,1
186303104,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.9967,0.06,4.0,3.0567,4.0,3.43402,6,16
186303113,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.0789,0.05667,4.0,3.13557,3.7,3.421342,7,11
186303108,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.9455,0.05333,4.0,2.99883,4.0,3.399298,8,18
186303126,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.2642,0.06,4.0,3.3242,3.0,3.39452,9,5
186303130,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.9976,0.06333,4.0,3.06093,3.7,3.376558,10,15
186303138,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.8902,0.05667,4.0,2.94687,4.0,3.368122,11,20
186303109,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.2268,0.05,4.0,3.2768,3.0,3.36608,12,6
186303140,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.8512,0.055,4.0,2.9062,4.0,3.34372,13,23
186303143,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,3.278,0.058,4.0,3.336,2.7,3.3416,14,4
186303121,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.039,0.06,4.0,3.099,3.3,3.3194,15,13
186303101,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.1252,0.06667,4.0,3.19187,3.0,3.315122,16,7
186303102,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.1146,0.05,4.0,3.1646,3.0,3.29876,17,10
186303111,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.9618,0.05667,4.0,3.01847,3.3,3.271082,18,17
186303103,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.674,0.06333,4.0,2.73733,4.0,3.242398,19,26
186303142,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.5959,0.07333,4.0,2.66923,4.0,3.201538,20,28
186303122,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,3.0382,0.06,4.0,3.0982,2.7,3.19892,21,14
186303105,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.9374,0.06,4.0,2.9974,3.0,3.19844,22,19
186303115,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.861,0.06,4.0,2.921,3.0,3.1526,23,21
186303145,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.8626,0.05,4.0,2.9126,3.0,3.14756,24,22
186303114,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.7293,0.06,4.0,2.7893,3.3,3.13358,25,25
186303139,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,3.0569,0.05667,4.0,3.11357,2.3,3.128142,26,12
186303116,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.4748,0.07,4.0,2.5448,4.0,3.12688,27,30
186303132,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.7398,0.05667,4.0,2.79647,3.0,3.077882,28,24
186303136,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.6724,0.05333,4.0,2.72573,3.0,3.035438,29,27
186303119,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.3569,0.06,4.0,2.4169,3.7,2.99014,30,32
186303141,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.2732,0.04,4.0,2.3132,4.0,2.98792,31,33
186303134,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.2537,0.03667,4.0,2.29037,4.0,2.974222,32,34
186303135,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.2285,0.05333,4.0,2.28183,3.7,2.909098,33,35
186303107,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.5138,0.05,4.0,2.5638,2.7,2.87828,34,29
186303131,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,2.4911,0.04667,4.0,2.53777,2.7,2.862662,35,31
186303118,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,2.1407,0.05667,4.0,2.19737,3.3,2.778422,36,36
186303129,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),男,2018,1.6894,0.05,4.0,1.7394,2.7,2.38364,37,37
186303124,计算机工程学院,计算机网络技术(对口),18计算机网络技术3(对),女,2018,1.6488,0.03333,4.0,1.68213,2.0,2.209278,38,38
186305104,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,3.4,0.07,4.0,3.47,4.0,3.682,1,1
186305103,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,3.3921,0.06,4.0,3.4521,4.0,3.67126,2,2
186305139,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,3.227,0.05,4.0,3.277,4.0,3.5662,3,3
186305109,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,3.2214,0.05,4.0,3.2714,4.0,3.56284,4,4
186305107,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,3.2063,0.06,4.0,3.2663,4.0,3.55978,5,5
186305120,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,3.2079,0.05,4.0,3.2579,4.0,3.55474,6,6
186305102,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,3.1397,0.05333,4.0,3.19303,4.0,3.515818,7,7
186305145,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,3.0889,0.05,4.0,3.1389,4.0,3.48334,8,8
186305105,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,3.0,0.06,4.0,3.06,4.0,3.436,9,9
186305131,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.9302,0.05,4.0,2.9802,4.0,3.38812,10,12
186305142,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.9889,0.07,4.0,3.0589,3.7,3.37534,11,10
186305101,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.754,0.06,4.0,2.814,4.0,3.2884,12,19
186305140,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.7413,0.05,4.0,2.7913,4.0,3.27478,13,21
186305141,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.6825,0.05,4.0,2.7325,4.0,3.2395,14,23
186305117,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.6825,0.05,4.0,2.7325,4.0,3.2395,14,23
186305138,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.6587,0.05,4.0,2.7087,4.0,3.22522,16,25
186305106,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.6317,0.06,4.0,2.6917,4.0,3.21502,17,26
186305108,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.9587,0.06,4.0,3.0187,3.0,3.21122,18,11
186305126,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.7016,0.05,4.0,2.7516,3.7,3.19096,19,22
186305118,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.5984,0.05,4.0,2.6484,4.0,3.18904,20,29
186305137,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.5873,0.05,4.0,2.6373,4.0,3.18238,21,30
186305127,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.8175,0.05,4.0,2.8675,3.3,3.1805,22,16
186305130,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.8667,0.05,4.0,2.9167,3.0,3.15002,23,13
186305116,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.8476,0.05333,4.0,2.90093,3.0,3.140558,24,14
186305124,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.4873,0.05,4.0,2.5373,4.0,3.12238,25,33
186305123,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.8016,0.05,4.0,2.8516,3.0,3.11096,26,17
186305136,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.7794,0.06,4.0,2.8394,3.0,3.10364,27,18
186305115,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.7603,0.05,4.0,2.8103,3.0,3.08618,28,20
186305144,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.8333,0.05,4.0,2.8833,2.7,3.06998,29,15
186305111,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.6032,0.05,4.0,2.6532,3.3,3.05192,30,28
186305110,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.6667,,4.0,2.6667,3.0,3.00002,31,27
186305133,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.5603,,4.0,2.5603,3.3,2.99618,32,31
186305114,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.2063,0.04,4.0,2.2463,4.0,2.94778,33,38
186305113,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.1413,0.06,4.0,2.2013,4.0,2.92078,34,39
186305129,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.2476,0.05,4.0,2.2976,3.7,2.91856,35,36
186305128,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.373,0.05,4.0,2.423,3.3,2.9138,36,34
186305125,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.327,0.05,4.0,2.377,3.3,2.8862,37,35
186305121,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.2413,0.05,4.0,2.2913,3.3,2.83478,38,37
186305112,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,女,2018,2.0984,0.05,4.0,2.1484,3.3,2.74904,39,40
186305143,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.4857,0.05333,4.0,2.53903,2.0,2.723418,40,32
186305134,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.0476,0.05,4.0,2.0976,3.0,2.65856,41,41
186305132,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,1.9698,,4.0,1.9698,3.3,2.64188,42,42
186305204,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,3.1857,0.06,4.0,3.2457,3.7,3.48742,1,3
186305242,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,3.1746,0.05,4.0,3.2246,3.7,3.47476,2,4
186305235,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,3.2825,0.05,4.0,3.3325,3.3,3.4595,3,2
186305205,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,3.3381,0.06,4.0,3.3981,3.0,3.43886,4,1
186305202,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,3.0778,0.06,4.0,3.1378,3.7,3.42268,5,5
186305201,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,2.8746,0.05,4.0,2.9246,3.7,3.29476,6,9
186305208,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,3.0746,0.05,4.0,3.1246,3.0,3.27476,7,6
186305215,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,2.8159,0.06,4.0,2.8759,3.3,3.18554,8,11
186305214,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,2.9032,0.06,4.0,2.9632,3.0,3.17792,9,7
186305245,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.6556,0.05,4.0,2.7056,3.7,3.16336,10,17
186305206,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,2.8413,0.05,4.0,2.8913,3.0,3.13478,11,10
166304137,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.4492,0.05,4.0,2.4992,4.0,3.09952,12,24
186305222,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.7206,0.05,4.0,2.7706,3.0,3.06236,13,14
186305244,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.619,0.05,4.0,2.669,3.3,3.0614,14,18
186305231,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.4603,0.06,3.7,2.5203,4.0,3.05218,15,23
186305223,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.6921,0.05,4.0,2.7421,3.0,3.04526,16,16
186305227,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.9095,0.05,4.0,2.9595,2.3,3.0357,17,8
186305237,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.4032,0.05,4.0,2.4532,3.7,3.01192,18,26
186305229,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.7508,0.025,4.0,2.7758,2.7,3.00548,19,13
186305243,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.7984,0.05,4.0,2.8484,2.3,2.96904,20,12
186305217,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,2.5159,0.06,4.0,2.5759,3.0,2.94554,21,21
186305209,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,2.5825,0.06,4.0,2.6425,2.7,2.9255,22,20
186305207,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,2.4762,0.05,4.0,2.5262,3.0,2.91572,23,22
186305236,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.6937,0.05,4.0,2.7437,2.3,2.90622,24,15
186305228,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.4333,0.05,4.0,2.4833,3.0,2.88998,25,25
186305224,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.5952,0.05,4.0,2.6452,2.3,2.84712,26,19
186305241,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.0254,0.03333,4.0,2.05873,4.0,2.835238,27,33
186305225,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.0238,0.05,4.0,2.0738,3.3,2.70428,28,32
186305211,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,2.1762,0.06,4.0,2.2362,2.7,2.68172,29,30
186305230,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.273,0.05,4.0,2.323,2.3,2.6538,30,28
186305239,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.3397,0.05,4.0,2.3897,2.0,2.63382,31,27
186305240,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,1.8746,0.05,4.0,1.9246,3.3,2.61476,32,34
186305212,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,2.1937,0.05,4.0,2.2437,2.3,2.60622,33,29
186305226,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,2.1714,0.05,4.0,2.2214,2.3,2.59284,34,31
186305203,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,女,2018,1.7698,0.05,4.0,1.8198,3.0,2.49188,35,36
186305234,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,1.4413,0.025,4.0,1.4663,4.0,2.47978,36,37
186305138,计算机工程学院,计算机应用技术(对口),18计算机应用技术(2)对,男,2018,2.6587,0.05,4.0,2.7087,4.0,3.22522,16,25
186305238,计算机工程学院,计算机应用技术(对口),18计算机应用技术(3)对,男,2018,1.8032,0.05,4.0,1.8532,2.3,2.37192,37,35
186301109,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,3.4517,0.06333,4.0,3.51503,3.3,3.569018,1,1
186301144,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,3.19,0.05,4.0,3.24,4.0,3.544,2,3
186301111,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,2.9033,0.05,4.0,2.9533,4.0,3.37198,3,11
186301101,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,3.1033,0.05333,4.0,3.15663,3.3,3.353978,4,6
186301108,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,2.76,0.05,4.0,2.81,4.0,3.286,5,15
186301133,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.6617,0.05,4.0,2.7117,4.0,3.22702,6,19
186301112,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,2.9917,0.05,4.0,3.0417,3.0,3.22502,7,9
186301113,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,2.6567,0.04667,4.0,2.70337,4.0,3.222022,8,21
186301110,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,3.1683,0.06333,4.0,3.23163,2.3,3.198978,9,4
186301116,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,3.235,0.06,4.0,3.295,2.0,3.177,10,2
186301107,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,2.9633,0.05667,4.0,3.01997,2.7,3.151982,11,10
186301115,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,3.1383,0.06,4.0,3.1983,2.0,3.11898,12,5
186301136,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.4533,0.05333,4.0,2.50663,4.0,3.103978,13,24
186301102,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,3.0,0.055,4.0,3.055,2.3,3.093,14,8
186301106,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,3.0583,0.05,4.0,3.1083,2.0,3.06498,15,7
186301103,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,2.745,0.055,4.0,2.8,2.7,3.02,16,17
186301104,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,2.84,0.055,4.0,2.895,2.3,2.997,17,13
186301125,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.2533,0.04,4.0,2.2933,4.0,2.97598,18,31
186301105,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,2.8517,0.05,4.0,2.9017,2.0,2.94102,19,12
186301132,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.7833,0.065,4.0,2.8483,2.0,2.90898,20,14
186301137,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.7517,0.05,4.0,2.8017,2.0,2.88102,21,16
186301114,计算机工程学院,计算机应用技术,18计算机应用技术1,女,2018,2.7167,0.05,4.0,2.7667,2.0,2.86002,22,18
186301130,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.585,0.06,4.0,2.645,2.3,2.847,23,23
186301126,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.6267,0.05333,4.0,2.68003,2.0,2.808018,24,22
186301121,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.2417,0.07,4.0,2.3117,2.7,2.72702,25,30
186301123,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.655,0.05,4.0,2.705,1.5,2.723,26,20
186301127,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.1917,0.055,4.0,2.2467,2.7,2.68802,27,32
186301129,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.2783,0.05,4.0,2.3283,2.3,2.65698,28,29
186301135,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.2883,0.055,4.0,2.3433,2.0,2.60598,29,27
186301142,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.2833,0.05,4.0,2.3333,2.0,2.59998,30,28
186301145,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.4217,0.05,4.0,2.4717,1.5,2.58302,31,25
186301141,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,1.8817,0.05,4.0,1.9317,3.0,2.55902,32,37
186301122,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.3317,0.03333,4.0,2.36503,1.5,2.519018,33,26
186301119,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.07,0.07,4.0,2.14,2.0,2.484,34,34
186301128,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.0717,0.05,4.0,2.1217,2.0,2.47302,35,36
186301118,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,1.495,0.025,4.0,1.52,3.7,2.452,36,39
186301138,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.17,0.055,4.0,2.225,1.5,2.435,37,33
186301131,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,1.5883,0.06,4.0,1.6483,3.0,2.38898,38,38
186301143,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,2.0667,0.065,4.0,2.1317,1.5,2.37902,39,35
186301139,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,1.2083,0.055,4.0,1.2633,2.3,2.01798,40,41
186301117,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,1.065,0.025,4.0,1.09,2.3,1.914,41,43
186301140,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,1.27,0.025,4.0,1.295,1.5,1.877,42,40
186301120,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,1.2133,0.03333,4.0,1.24663,1.5,1.847978,43,42
186301134,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,0.7446,0.025,4.0,0.7696,2.3,1.72176,44,45
186301124,计算机工程学院,计算机应用技术,18计算机应用技术1,男,2018,0.8,0.05,4.0,0.85,1.5,1.61,45,44
186304113,计算机工程学院,软件技术,18软件技术1,女,2018,3.6204,0.05333,4.0,3.67373,4.0,3.804238,1,1
186304103,计算机工程学院,软件技术,18软件技术1,女,2018,2.8037,0.06,4.0,2.8637,4.0,3.31822,2,6
186304101,计算机工程学院,软件技术,18软件技术1,女,2018,2.8407,0.06,4.0,2.9007,3.7,3.28042,3,5
186304140,计算机工程学院,软件技术,18软件技术1,男,2018,2.6815,0.05,4.0,2.7315,4.0,3.2389,4,11
186304119,计算机工程学院,软件技术,18软件技术1,男,2018,2.9963,0.05,4.0,3.0463,2.7,3.16778,5,3
186304102,计算机工程学院,软件技术,18软件技术1,女,2018,2.5315,0.06,4.0,2.5915,4.0,3.1549,6,13
186304106,计算机工程学院,软件技术,18软件技术1,女,2018,3.063,0.08,4.0,3.143,2.3,3.1458,7,2
186304109,计算机工程学院,软件技术,18软件技术1,女,2018,2.763,0.06,4.0,2.823,2.7,3.0338,8,7
186304110,计算机工程学院,软件技术,18软件技术1,女,2018,2.7148,0.065,4.0,2.7798,2.7,3.00788,9,8
186304121,计算机工程学院,软件技术,18软件技术1,男,2018,2.2333,0.05,4.0,2.2833,4.0,2.96998,10,19
186304117,计算机工程学院,软件技术,18软件技术1,男,2018,2.3222,0.05,4.0,2.3722,3.7,2.96332,11,17
186304105,计算机工程学院,软件技术,18软件技术1,女,2018,2.9148,0.06,4.0,2.9748,1.5,2.88488,12,4
186304112,计算机工程学院,软件技术,18软件技术1,女,2018,2.5519,0.05667,4.0,2.60857,2.3,2.825142,13,12
186304123,计算机工程学院,软件技术,18软件技术1,男,2018,2.2444,0.04667,4.0,2.29107,3.0,2.774642,14,18
186304137,计算机工程学院,软件技术,18软件技术1,男,2018,2.4426,0.03467,4.0,2.47727,2.3,2.746362,15,15
186304138,计算机工程学院,软件技术,18软件技术1,男,2018,2.6926,0.05,4.0,2.7426,1.5,2.74556,16,9
186304104,计算机工程学院,软件技术,18软件技术1,女,2018,2.687,0.04667,4.0,2.73367,1.5,2.740202,17,10
186304139,计算机工程学院,软件技术,18软件技术1,男,2018,2.1259,0.06,4.0,2.1859,3.0,2.71154,18,21
186304141,计算机工程学院,软件技术,18软件技术1,男,2018,1.9963,0.05333,4.0,2.04963,3.3,2.689778,19,23
186304131,计算机工程学院,软件技术,18软件技术1,男,2018,1.7315,0.05,4.0,1.7815,4.0,2.6689,20,30
186304107,计算机工程学院,软件技术,18软件技术1,女,2018,2.4185,0.07333,4.0,2.49183,1.5,2.595098,21,14
186304136,计算机工程学院,软件技术,18软件技术1,男,2018,2.0907,0.04667,4.0,2.13737,2.3,2.542422,22,22
186304111,计算机工程学院,软件技术,18软件技术1,女,2018,2.3852,0.0575,4.0,2.4427,1.0,2.46562,23,16
186304122,计算机工程学院,软件技术,18软件技术1,男,2018,1.7741,0.04333,4.0,1.81743,2.7,2.430458,24,28
186304128,计算机工程学院,软件技术,18软件技术1,男,2018,2.1519,0.06133,4.0,2.21323,1.5,2.427938,25,20
186304134,计算机工程学院,软件技术,18软件技术1,男,2018,1.763,0.05,4.0,1.813,2.7,2.4278,26,29
186304118,计算机工程学院,软件技术,18软件技术1,男,2018,1.9204,0.05,4.0,1.9704,2.0,2.38224,27,25
186304145,计算机工程学院,软件技术,18软件技术1,男,2018,1.8052,0.05857,4.0,1.86377,2.3,2.378262,28,27
186304132,计算机工程学院,软件技术,18软件技术1,男,2018,1.6852,0.03,4.0,1.7152,2.7,2.36912,29,31
186304120,计算机工程学院,软件技术,18软件技术1,男,2018,1.8241,0.06,4.0,1.8841,2.0,2.33046,30,26
186304130,计算机工程学院,软件技术,18软件技术1,男,2018,1.9815,0.055,4.0,2.0365,1.5,2.3219,31,24
