city,local,total_price,unit_price,layout,area,floor,time,title
北京,大兴,406,47900,2室1厅,84.76,7,2021-03-26,灵秀山庄 精装修两居 南北通透 落地阳台 通风采光佳
北京,门头沟,308,38119,2室1厅,80.8,6,2020-12-31,冯村嘉园二区 板楼低楼层 南北通透 两居
上海,浦东,450,66726,2室1厅,67.44,6,2021-01-31,满五年诚意出售，双南户型，通透舒适宜居
上海,闵行,1110,93743,2室2厅,118.41,13,2021-03-12,古美宜居 低调欧式装修 配套齐全 交通便利 12线地铁口
上海,青浦,340,51113,2室1厅,66.52,4,2021-03-28,大虹桥国家会展旁边，别墅小区，满五，业主诚心出售
苏州,昆山,498,39524,3室2厅,126,7,2021-03-20,秀峰新村 3室2厅 南
北京,亦庄开发区,500,56180,3室1厅,89,18,2021-02-21,中信新城东区可观水库高层三居室
南京,六合,210,17356,3室2厅,121,18,2021-04-01,荣盛华府一期大三房，满二纯毛坯
成都,天府新区,185,18143,4室2厅,101.97,6,2021-03-03,利通出水芙蓉顶跃带花园，诚心出售！
苏州,相城,233,23364,3室2厅,99.73,25,2020-12-12,首开 正南北通透 户型方正 采光好 楼层好
南京,鼓楼,598,80463,2室1厅,74.32,9,2021-03-19,满五年，安静整洁，精装，交通便利，配套齐
上海,闵行,450,66187,2室1厅,67.99,6,2021-02-28,近地铁满五，采光好，自住看房随时，诚意出售
成都,龙泉驿,192,19909,3室2厅,96.44,34,2021-03-30,晴天见+套三双卫+带阳台+拎包入住+安静
成都,金牛,76,12527,1室1厅,60.67,12,2020-12-04,电梯小高层，过户方便，采光好....
北京,丰台,725,56672,3室1厅,127.93,26,2021-01-05,三环内2000年新楼  满五年唯一 双卫生间 视野开阔
苏州,相城,222,24396,3室2厅,91,30,2021-03-31,喧嚣之处的幽静港湾，淡薄而明智宁静而致远的鑫苑鑫城
上海,闵行,921,79438,3室2厅,115.94,6,2021-02-22,链家优选：精装带地暖三房+满五+中间楼层安静位置
成都,龙泉驿,145,11687,3室2厅,124.08,11,2020-08-24,银河花园二期   套三双卫  户型方正   采光好
上海,闵行,820,95784,2室2厅,85.61,7,2021-03-16,自住精装修，拎包入住，电梯通车库，近地铁
苏州,昆山,130,15056,2室2厅,86.35,5,2021-01-09,品质小区 多层洋房1楼带花园 精装自住保养好 拎包入住
北京,朝阳,390,50395,2室1厅,77.39,23,2021-03-13,金隅悦和园 南北两居室  业主自住 精装保持的好
北京,朝阳,1260,86897,3室2厅,145,23,2021-02-01,润泽公馆自住精装修3+1户型，诚心出售随时签约
成都,龙泉驿,149,16468,3室1厅,90.48,34,2021-03-31,此房满五唯一 业主诚心出售 看房有钥匙 前后对中庭
南京,建邺,226,25334,3室1厅,89.21,24,2021-03-22,小区中间  商品房  南北户型  采光好
苏州,昆山,310,18344,4室2厅,169,3,2021-01-21,水月周庄 联排别墅 南北花园100平 南邻湿地公园 诚售
上海,宝山,360,49903,2室1厅,72.14,6,2021-03-29,精装修+满五+诚意出售+配套齐全
上海,普陀,698,58504,3室2厅,119.31,6,2021-03-18,三房两卫 非顶楼 高得房率 业主诚意出售 看房方便
上海,浦东,205,44907,1室1厅,45.65,6,2021-03-06,业主诚心出售，精装，清爽整洁可以提包入住
南京,玄武,282,31054,2室1厅,90.81,6,2020-04-20,南北通透两房 房龄新 全明户型
苏州,工业园区,219,26212,3室1厅,83.55,18,2021-03-10,精装修，房东诚意出售，格局合理的三房
南京,鼓楼,770,51720,4室2厅,148.88,18,2020-06-10,龙江苏宁千秋情缘 精四居方正通透 满五年 汉江路
成都,武侯,153,17099,2室1厅,89.48,16,2021-03-18,此房标准套二，电梯房，高楼层，视野采光好，精装修
成都,温江,94,10549,3室2厅,89.11,13,2020-12-12,精装套三，保养的好，户型方正通透，采光好，满五年
北京,东城,535,62764,2室1厅,85.24,12,2021-04-02,本楼是东城区2011年新楼，满两年，带电梯出行方便
成都,温江,330,15144,4室1厅,217.92,32,2021-03-01,珠江国际花园，空中跃层带平台正看碧落湖公园满五年
上海,浦东,1700,117631,3室2厅,144.52,7,2021-03-21,电梯洋房，老派上海情怀，品质大三房，3+1户型
南京,江宁,358,39528,3室2厅,90.57,32,2021-02-18,精装修拎包入住 中间楼层采光充足 近地铁 交通便捷
成都,新都,167,12838,4室1厅,130.09,33,2021-03-23,佳乐国际城二期 精装套四，朝中庭中间楼层，视野好
成都,成华,182,28372,2室1厅,64.15,32,2021-03-13,朗基少东家精装套二，大落地窗，中间楼层朝南
上海,虹口,589,69100,2室1厅,85.24,7,2020-11-09,近鲁迅公园，地铁虹口足球场站，一梯两户，厨卫全明！
上海,徐汇,286,67517,1室1厅,42.36,6,2021-03-11,售后公房税费少，中间楼层，中间位置
北京,海淀,610,99837,2室1厅,61.1,6,2020-12-31,甘家口小区南北二居 楼层好 交通便利
成都,武侯,210,21907,3室1厅,95.86,19,2021-03-31,此房中间楼层，视野开阔，采光好，全中庭，交通便利
上海,虹口,352,79855,2室0厅,44.08,6,2021-03-24,祥东小区(虹口) 2室0厅 南
上海,金山,145,16733,2室2厅,86.66,6,2021-03-21,万达绿地双商圈，精装修拎包入住，精装修，舒适大两房
南京,建邺,220,26058,3室1厅,84.43,30,2021-03-26,中间楼层  采光无遮挡  业主诚心卖房
成都,金牛,129.8,15340,3室2厅,84.62,18,2021-03-21,装修小套三 +不临街+诚心+户型方正
上海,嘉定,140,21365,2室1厅,65.53,5,2021-01-29,业主诚意出售，精装两房，可以拎包入住
苏州,昆山,154.9,18419,2室2厅,84.1,11,2021-03-10,宝领家园 少有在售电梯房 2房中间层
南京,建邺,189,34464,2室1厅,54.84,6,2021-03-31,南湖 精装修两房 全南户型 采光好 刚需 中间楼层
南京,鼓楼,258,47506,2室1厅,54.31,7,2021-03-10,龙江地铁口 南北通透 带车棚 低楼层 适合老人刚需
南京,建邺,530,60228,2室2厅,88,5,2020-09-02,小区中间不临街 看房提前联系 采光没有遮挡
北京,海淀,700,115398,1室1厅,60.66,17,2021-03-18,晨月园高层视野好，带飘窗一居室
上海,嘉定,260,45210,2室1厅,57.51,6,2021-03-31,方正两居 位置安静 配套成熟 交通便利 诚意出售
上海,松江,425,45339,3室2厅,93.74,5,2021-03-23,"中间楼层东边套，精装修三房，采光好,总价低"
上海,浦东,365,58457,1室1厅,62.44,6,2020-08-20,98年的纯商品房 小区交通便利环境好
上海,松江,345,42069,2室2厅,82.01,6,2021-03-07,近地铁 南北通两房 楼层好 位置佳 视野开阔 诚意出售
成都,青羊,130,14905,2室1厅,87.22,7,2021-03-17,杏苑 商品房 低楼层 标准套二 带阳台
上海,嘉定,799,74375,2室2厅,107.43,14,2021-01-29,HOT嘉宝带产权车位 +小区中间位置+南北通户型+有风景
上海,浦东,850,64571,3室2厅,131.64,7,2021-03-10,双轨交通，品质小区，南北飞机户型，楼层好，采光充足
南京,玄武,282,43776,3室1厅,64.42,5,2021-02-20,房子业主诚心出售  户型方正  前后大平台
南京,江宁,295,38407,2室1厅,76.81,11,2020-12-18,小区经典电梯两房，南北通透，高楼层，视野好
上海,闵行,1250,90561,3室2厅,138.03,14,2021-03-15,碧林湾公寓电梯高层，采光视野好，满五税费少，
南京,鼓楼,251,50841,2室1厅,49.37,7,2020-09-29,汉中门 凤凰街 精装修 配套齐全 拎包入住
苏州,姑苏,153,23539,2室1厅,65,6,2020-11-27,友联一村 2房 带租约车位 户型好 楼层好 诚心出售
成都,彭州,91.8,8505,3室2厅,107.94,32,2021-03-10,南部新城楼盘，小区环境优美，精装修，现代装修
成都,金牛,158,18390,3室2厅,85.92,18,2020-10-04,拉菲套三  中间楼层  采光好 有车位
上海,浦东,375,40142,3室2厅,93.42,11,2020-12-20,10平公摊面积自用，拐角阳台，满五一套省税
北京,昌平,369,41202,3室1厅,89.56,18,2019-11-23,北街家园七区三居两卫，南北通透，南向主卧客厅
上海,浦东,352,43080,2室2厅,81.71,12,2021-03-17,18号线在卖好房 电梯大两房  一手动迁满五税费少
上海,闵行,285,72891,1室1厅,39.1,6,2021-03-05,GOLD楼层，全明户型，地铁百米，舒适生活在此房 系缺
上海,浦东,1750,147593,2室2厅,118.57,31,2021-01-03,仁恒朝南两房 安静通透视野开阔 精装拎包入住
南京,浦口,170,21854,2室2厅,77.79,16,2020-04-05,天润城双阳台两房 精装修地铁口 河东位置
北京,房山,348,39234,3室1厅,88.7,18,2019-12-21,满五 首创新悦都 东区中间位置  88.7平3居
上海,宝山,500,77316,2室1厅,64.67,7,2021-03-06,小区中间，13房龄，少有yi房，已改俩房
南京,江宁,158,23760,2室1厅,66.5,6,2021-03-14,天景山瑞庭苑 婚装小两房 总价低 次顶楼 采光好
南京,建邺,173,31054,2室1厅,55.71,6,2020-11-09,七号线地铁口 沿河村 双南户型 视野好 无遮挡
成都,金牛,210,18029,4室2厅,116.48,18,2021-03-26,保利改善套四 适合一家三代同享天伦之乐
上海,闵行,395,47585,2室2厅,83.01,6,2021-03-28,花园小区好位置，舒适楼层，满五税费少，
成都,郫都,114.7,10388,3室2厅,110.42,18,2018-10-31,地铁口    中铁瑞景茗城 满5年不临街双卫套三出售
上海,普陀,508,70224,2室2厅,72.34,7,2021-02-28,泰宸苑二期，双南两房，顶楼带露台，近地铁，满5年
上海,浦东,715,79401,2室2厅,90.05,18,2021-03-07,已核验备案 A级好房 满五年 楼层位置好 诚意产权干净
成都,金牛,289,20310,4室1厅,142.3,27,2021-03-23,保利国宾首 府清水大套四可跟进自己的需求自由装修
上海,浦东,575,93269,1室2厅,61.65,18,2021-01-17,三林前滩+6/11双地铁+满五年业主诚意出售！两梯四户
上海,浦东,260,28388,2室1厅,91.59,8,2021-03-28,品质小区 带电梯 中间楼层 带装修满五
成都,郫都,131,14682,3室1厅,89.23,30,2021-01-10,海骏达精装套三，保养得很好，带中 央空调
上海,松江,650,50388,3室2厅,129,12,2021-02-24,店长推荐 精致装修带地暖 诚意出售 满五年
上海,普陀,396,54188,2室1厅,73.08,6,2021-03-13,双南两房，非顶楼，视野宽阔，采光足，客厅带窗
上海,浦东,950,136514,3室1厅,69.59,6,2020-12-06,"满五唯 一，户型方正两南一北业,，交通便利，非顶楼！"
成都,天府新区,86,17023,1室1厅,50.52,11,2019-12-29,此房满两年  自己装修带家具家电  无抵押 拎包入住
上海,宝山,908,71581,4室2厅,126.85,18,2021-02-06,满五唯yi 边套高区 人车分流有车位 18号线 精装自住
成都,郫都,65,9091,2室1厅,71.5,22,2021-03-23,正成名城左岸套二+居家装修+有阳台
上海,静安,350,58933,2室1厅,59.39,6,2020-11-07,永和三村低楼层南北通两房，售后公房满五
成都,成华,170,19487,2室1厅,87.24,18,2021-03-13,招商雍华府对中庭，朝向好，居家装修标准套二
南京,鼓楼,495,85641,1室0厅,57.8,29,2021-03-04,满五年电梯房 精装修 拎包入住 楼层好 采光充足
上海,浦东,330,59664,1室2厅,55.31,6,2021-03-28,地铁9号线台儿庄路就在家门口，房子不靠杨高中路，，
成都,金牛,55,9624,2室1厅,57.15,6,2020-05-30,抚琴套二，户型方正，不临街，小区干净
成都,成华,139.5,16556,3室1厅,84.26,18,2021-03-14,三环内精装电梯房，大阳台，入户花园，装修保养好
成都,青羊,222,28484,2室1厅,77.94,18,2021-03-27,中大君悦金沙五期精装修朝南套二
上海,徐汇,2150,138540,3室2厅,155.19,29,2021-03-06,南北通透，一南两北，品质小区，配备大堂内保
苏州,高新,226,24992,3室2厅,90.43,18,2021-01-17,新出旭辉华庭，婚装三房保养好，带车位，满五唯一
上海,浦东,669,61535,3室2厅,108.72,14,2021-04-01,5月份满五年，自住装修，电梯高层，税费少不靠路
成都,郫都,128,16234,3室1厅,78.85,33,2021-03-21,龙城国际套三满五年中间楼层视野好
上海,徐汇,360,101039,1室1厅,35.63,6,2021-03-06,满五年一房 低楼层 实用面积可观 精装修 带地暖
成都,武侯,208,11231,4室2厅,185.21,14,2020-07-09,棕南苑 4室2厅 南
成都,金牛,143,17213,2室1厅,83.08,31,2021-02-23,二环内，万科套二，精装修，明厨明卫，单价低
上海,奉贤,138,19740,2室1厅,69.91,6,2021-01-23,江海二村新上房源  中间楼层 全明户型 小区可直达地铁
上海,宝山,380,43350,2室2厅,87.66,14,2021-02-21,全南两房，业主诚意出售，看房方便，总价低
南京,江宁,475,41431,3室2厅,114.65,33,2021-03-10,此房满五唯一，南北通透格局，楼层好，视野宽阔
南京,雨花台,145,26009,2室1厅,55.75,6,2021-03-17,景明佳园 配套设施齐全 交通便利 中间楼层
上海,松江,528,52387,3室1厅,100.79,14,2021-01-27,满五*，景观楼层，近地铁，户型好，生活便利
成都,成华,148,17174,3室2厅,86.18,21,2021-03-17,香澜半岛大套二，楼层低，安静
南京,雨花台,385,43376,2室1厅,88.76,34,2021-01-13,精装修，交通方便，采光好，业主诚心出售！
南京,秦淮,238,35000,3室1厅,68,7,2021-03-15,此房满五唯一，俩个卧室都朝南，楼层好 ，采光无遮挡
成都,天府新区,278,21077,3室2厅,131.9,34,2021-03-27,套三双卫书房户型客厅带阳台对小区中庭
上海,浦东,265,27587,2室2厅,96.06,11,2021-03-10,地铁16号线商品房小区经典南北户型 房东置换诚心出售
成都,青羊,216,24300,3室1厅,88.89,22,2021-03-22,恒大优质精装套三，对中庭视野好
南京,秦淮,199,35403,3室1厅,56.21,7,2021-02-18,五老村街道 三房户型 总价低 厨卫全明
上海,长宁,265,52990,1室1厅,50.01,6,2021-04-01,边套全明 精装修南北通 视野开阔 诚心出售
南京,浦口,234,20348,3室2厅,115,11,2021-03-23,满五唯一 采光不遮挡户型方正业主诚心卖
南京,江宁,166,18011,3室1厅,92.17,7,2021-03-26,带储藏室，位置好，满两年，楼层好，户型采光好
成都,天府新区,235,22816,3室1厅,103,31,2020-10-24,套三双卫清水，朝北对中庭，带储物间
成都,天府新区,269,20897,3室1厅,128.73,34,2021-02-19,满五清水 采光好 视野开阔  正对中庭
上海,浦东,418,83036,2室0厅,50.34,5,2021-03-30,此房满五年，房东诚心出售，看房方便
南京,江宁,275,27976,3室2厅,98.3,22,2020-04-04,店长推荐 精装3房 交通便利 中 央空调 楼层好
上海,宝山,630,77721,3室2厅,81.06,18,2021-01-12,7/15号线顾村公园景观三房 精装满五81+1间房间和阳台
上海,嘉定,658,47792,3室2厅,137.68,11,2021-03-17,装修好，带产权车位，满五年，税费少，诚心售，
南京,浦口,220,28684,2室1厅,76.7,28,2021-02-17,大华锦绣华城阅江山 精装修刚需两房 配套齐全
成都,天府新区,283,16556,4室1厅,170.94,30,2021-04-03,天府新区精装修套四，满五唯一！
成都,双流,127,17494,3室1厅,72.6,22,2021-03-31,2013年新小区 满五唯一 对中庭 采光好
南京,浦口,197,22751,3室2厅,86.59,11,2021-03-11,南北通透 户型方正 精装三房 品牌万科物业  天然氧吧
成都,青白江,61.8,6431,3室2厅,96.1,6,2021-03-26,房东诚心出售，价格好商量，位于永辉超市旁 配套完善
上海,宝山,815,46697,3室2厅,174.53,4,2021-01-02,景观别墅，诚意出售精装全配，看房方便
上海,普陀,1499,124275,2室2厅,120.62,33,2021-03-28,房子精装修 ， 满五年唯YI税少，面朝花园 苏河景观
上海,奉贤,153,25336,2室1厅,60.39,5,2021-03-07,地铁5号线  少有一楼带双天井 近古华园 满五年唯1
成都,成华,134.5,14407,2室1厅,93.36,22,2020-08-03,二号线地铁口简装套二，诚心出售
成都,天府新区,100,17419,1室1厅,57.41,18,2021-03-26,温馨，交通便利小套一，业主诚心出售
成都,金牛,82,12281,3室1厅,66.77,7,2021-03-26,低楼层，户型好，全明格局，中医大省医院旁，不临街
成都,青羊,218,22596,3室1厅,96.48,8,2020-07-18,骡马市地铁口、羊市巷标准套三出售，配套设施齐全
北京,西城,545,71438,2室1厅,76.29,6,2021-03-27,法源寺西里 楼龄新 钢混两居 出行方便
成都,双流,53,10372,1室1厅,51.1,17,2021-03-14,满五唯一 居家装修 不临街 拎包入住
成都,武侯,192,21603,2室1厅,88.88,14,2020-10-01,红牌楼精装好房，公园旁，近地铁，横厅套二
上海,浦东,355,45772,2室1厅,77.56,14,2020-10-19,一手动迁 税费少 简单装修，看房方便 诚意出售
成都,金牛,155,16774,3室1厅,92.41,25,2020-07-20,檀香花园 套三 有装修 看房方便有钥匙 满五年
南京,江宁,520,44624,3室1厅,116.53,34,2021-02-19,次新房 万科翡翠公园 精装三房 业主诚售 精品物业
成都,高新,95,15967,1室0厅,59.5,31,2021-03-18,业主诚心出售，满五唯一，近地铁
成都,武侯,235,19219,3室1厅,122.28,12,2019-11-27,朝南清水房，户型通透，视野好，安静不吵
成都,温江,195,14692,4室1厅,132.73,33,2021-03-31,恒大城一期精装套四，可看天鹅湖
北京,朝阳,523,76912,3室1厅,68,18,2021-03-19,安慧里一区  满五唯一   南北通透  三卧朝南
成都,锦江,70,12198,3室1厅,57.39,7,2020-11-29,太升南路79号 业主诚心出售 方便看房子
北京,海淀,540,87948,2室1厅,61.4,16,2021-03-14,定慧东里小区，满五年央产房，独院管理，物业好
上海,徐汇,780,128248,2室1厅,60.82,5,2021-01-28,满五*无个税，高区采光通风好，带大客厅空间足
上海,闵行,580,96378,1室1厅,60.18,18,2021-03-21,（明申花园三期）虹桥镇+都市一房+高区视野宽阔
成都,成华,161,20030,2室1厅,80.38,30,2021-03-28,锦绣城精装大套二业主诚心出售楼层好
